24277	23561
9477	2923
25044	3516
843	12716
26734	15550
16395	25579
19617	12291
7202	20989
8134	23610
5839	7884
11271	27363
14336	24487
26221	2634
27207	6412
25352	1067
8401	21531
17112	4216
5726	7972
3199	27170
11271	14438
8367	18190
6210	7609
2460	10444
4879	14490
25579	13752
4997	22451
22274	16523
28886	8848
24294	7041
24845	19169
6217	27983
25064	23026
19290	16199
13745	25890
24185	25509
23948	20854
2477	3182
10741	11185
5127	12475
22276	19712
5314	257
4667	16954
1554	22251
1554	5141
28932	7307
16889	14882
9095	23062
6956	9870
2985	7017
7769	20036
7367	11790
18090	26405
2440	21531
17070	18992
13984	17676
10888	20236
1192	22758
3139	13921
13697	28252
25885	4304
20359	9493
2271	27267
28925	24966
2277	26607
25260	20481
11454	26879
14303	651
23937	378
9039	16458
1655	843
841	12647
21381	26616
28730	28089
3447	21508
14786	24680
16404	19767
6061	28088
1053	11858
20381	1511
28668	19632
12766	18089
23370	18624
4118	8044
23601	28189
21531	20933
2224	24098
25579	23581
512	7232
14438	19862
20959	9180
11255	24545
21877	19756
14264	7862
21557	19212
3271	27470
7941	2202
16759	18756
21513	15249
27627	21238
26793	6210
18426	10226
11296	6210
13557	6217
25957	20201
6484	22842
10681	26734
22368	11759
19100	26922
13067	13602
7026	4327
763	25556
10022	2572
1198	11837
22655	13726
19488	24887
8329	20755
8056	28299
21822	28775
9778	24494
3458	299
27442	6210
9390	12115
6279	16896
24143	22947
14431	10298
25729	505
20597	26996
28353	1884
16971	20359
7797	8208
3313	6999
1012	10516
12441	8956
5887	23090
13613	28143
4055	16200
8047	13822
21882	15676
3099	11315
23610	24457
7016	23610
21531	21818
27961	8599
19416	435
13000	10392
1057	8355
15646	23858
10692	15063
18250	19701
3220	21349
22974	6111
22156	27940
28212	13488
16517	8544
26671	27743
20035	27199
25443	17024
15272	12461
23468	14614
7367	22941
3763	26303
5140	6135
25579	28072
13706	10869
20331	709
14948	25579
22905	17992
12310	27804
28002	7265
7736	20322
1853	17850
15881	8288
7097	14673
6962	17456
15596	6636
24871	16599
22943	20124
15013	19518
4891	28482
4254	26692
6206	16509
9292	24924
4821	2371
2401	11371
18021	9554
1204	4168
15633	26639
25164	23205
25773	24753
20303	24955
23672	10005
28812	15135
13939	11713
6210	5399
4134	25953
21256	3730
20704	17054
16857	23214
7753	7602
7638	28538
8283	25579
16252	19419
26499	13202
511	10071
11659	9256
1001	27103
18066	4
15015	6210
23655	24486
19372	2341
15353	25348
601	23804
36	17503
23020	23610
9294	16613
11518	27915
2604	12914
9726	13310
9660	12101
6948	2330
16356	25491
27215	5058
5089	14323
9037	8174
21421	13189
11275	18750
12488	18772
5087	13371
20272	26062
27812	10172
6210	20357
25741	11014
8645	19259
26226	1486
24248	10158
25667	19918
19161	23672
5282	28818
20402	19232
26088	14141
13858	16868
22063	16952
18494	25203
1556	27490
7552	26665
10812	28749
12735	13065
24809	13309
10661	11233
16505	5567
21752	7962
26143	7505
15735	11595
28554	11893
4149	13962
3716	767
17794	13750
19985	18018
15898	6826
28327	21404
15687	538
11495	3912
20105	17335
4458	6309
5058	25266
10254	24450
1853	25706
23090	8456
9087	15677
2289	15568
12360	6365
17598	12168
3681	7339
5087	16929
1479	25579
11111	3731
5779	15651
25321	20481
20996	3068
17670	24809
18002	15779
662	25579
3871	18422
10320	20983
20646	12664
13589	27011
23672	11111
15245	16569
10789	9876
15066	17274
19163	27285
25579	938
14254	14366
3529	21349
24052	11866
11664	13640
11567	13659
8055	21490
27281	15013
2407	4934
12027	25579
25579	23824
27131	9325
28840	10419
10842	20284
10436	12318
3402	14162
4621	14017
19136	26843
1317	27266
5685	22581
18066	15815
18824	5559
12530	10690
22633	5087
1832	18889
28353	7550
2933	9078
2687	8978
23948	3406
9666	26035
2804	15684
24131	13853
2248	10177
18947	19048
3483	9729
7464	16328
6210	5008
15622	435
11500	1934
26913	14808
26199	6696
18094	20087
8550	1532
4988	24335
17985	25579
15950	26831
6210	15743
1853	15808
14909	26814
2475	12771
12273	3232
22509	22098
5308	8788
2399	17803
3621	24277
26983	20284
24950	325
2341	3872
14233	21485
190	9265
23849	28696
20698	11446
20267	13320
11089	7367
24887	15066
7363	5
18138	22850
25013	18066
7179	26201
10283	22635
12088	25579
6521	19204
102	27123
4195	8563
14503	14341
4040	8933
15683	22138
5463	2512
24524	28806
6355	8651
23417	11687
26877	874
18127	25724
27630	20531
6857	26672
594	3823
20480	16457
6871	109
22859	1853
11290	12310
11759	24545
24725	19342
18147	21175
27180	6210
21531	27274
22877	7876
18024	10475
7596	28632
13658	1221
3915	14526
4382	431
4713	18680
23631	2549
17628	5683
12042	27221
20747	24873
10966	8329
13031	24419
14380	22935
2094	21355
22968	21343
23143	21355
10673	21859
18535	18325
19319	4976
8288	22033
6210	11231
4843	14487
22326	23512
311	19720
3277	11405
3156	14618
19342	23894
9150	8248
11567	7228
6210	6170
1420	11660
24112	13709
8047	19812
21200	11870
10625	23468
2138	15928
9178	15342
20743	12767
20843	23222
20896	22751
17964	6210
23929	22031
24120	5149
9180	1368
12281	7067
20610	22202
23962	11926
22539	15423
24170	24887
9180	3324
16010	20424
26260	14217
11812	19117
18818	17408
3381	6546
9356	21049
15845	28353
5770	15283
26283	14162
18801	9621
23672	17017
20868	6149
7815	23094
19985	13997
21776	24945
20248	6210
14692	9256
24989	9158
7477	1551
9304	27079
14319	3392
731	17464
24719	4359
11717	8213
4421	6210
10705	25271
18619	17117
11022	18690
6210	17874
16084	9358
5741	2199
8189	10645
8574	9960
26187	2187
12513	15013
8665	12289
20081	22837
21486	23301
9590	869
14029	6210
8685	742
23249	2527
17734	18793
23090	24447
7972	12874
4052	11755
3187	16257
21894	4444
22449	21355
16972	17638
10763	7784
4638	12379
36	16200
17112	12701
15989	6872
12190	11164
6210	14226
9085	644
3535	6549
24678	8079
20374	23909
28005	12420
18243	19897
2746	4397
2923	19828
4708	2560
6210	27595
1022	23672
1255	5422
16656	17120
25826	19598
16410	22390
16684	15563
24946	682
19504	16684
15329	7231
439	8850
18789	18275
1567	3728
14018	21140
24824	8669
6218	25138
2202	4397
8332	24079
4000	25479
24807	28059
6178	12326
10292	7445
10662	25047
16115	14127
4146	16485
24292	19397
5747	19504
22506	16947
22070	9180
27240	7667
19918	8008
19037	28055
7475	2647
22702	14507
25560	7164
8688	13887
19972	9718
9038	11096
13232	14438
1126	4441
8142	14745
28643	21349
21786	8249
8919	26904
24785	21302
1792	23090
4229	14769
24482	10673
5498	2894
17937	4658
6970	19902
27260	7744
28095	23090
22687	11158
24948	22148
8016	1763
9894	20126
19893	20305
24816	25043
19013	24226
27234	1371
12889	25233
26462	27376
21770	10520
1853	26127
11333	8904
28230	21932
10497	22505
4439	23130
2271	1421
25524	27003
16824	7517
11633	27039
5058	4101
1061	27643
15677	15766
2352	7415
23090	26030
20321	23952
19759	5607
18877	3587
19538	6320
21334	8288
8023	19598
15608	8672
5082	20837
27278	9243
16690	7194
10749	809
7200	15013
26512	17088
28708	17064
12389	4759
9660	27348
19495	6674
11143	21494
11426	8051
21639	21531
5549	28840
22758	20163
22810	9085
24950	28388
3097	6671
15165	6210
17384	20169
9053	26891
25180	2855
13162	1625
6210	24100
5371	27618
27602	2075
28923	7360
13580	4433
17999	6210
6543	18065
15513	18948
18700	20347
18895	8213
14893	3610
171	24277
18576	3624
16765	19918
16533	1204
27353	11934
17831	24607
25579	9890
2683	20933
22100	12851
849	23780
11803	5580
27405	192
1388	26822
21718	9693
14391	22228
12212	5580
18039	15722
9409	26123
21333	24165
28737	26574
7356	9256
24028	19419
6210	22284
1643	8288
27477	2833
8650	3755
4923	5249
27990	19985
14366	764
21518	21566
24571	14188
23924	1958
14507	5696
14342	12326
5087	22514
2719	27465
9011	15009
13579	15499
8384	28509
28813	27217
25232	6866
15946	10578
16834	7487
24068	20562
26804	10882
2522	16675
25579	14572
7086	26259
12392	26893
6210	2302
26915	13426
2367	937
16208	22630
14166	13903
19235	19569
2932	1753
7902	25206
21124	28534
3833	23468
16138	12474
12559	26787
25579	12964
19918	19857
16804	15266
10332	8158
25203	748
24612	6210
12082	17593
16200	12785
25018	21329
24839	9669
22566	22514
19342	5057
583	8367
10182	8972
17742	6863
25579	21212
19068	17693
20558	23534
501	27833
6311	6210
21323	6210
4741	828
16901	6210
23948	22545
14507	11405
25579	24685
9539	24198
24844	17245
9938	8436
1233	21920
9882	19687
27862	14507
20891	23764
17503	27391
24304	19538
10619	10574
11362	26745
14974	6439
4387	14226
4303	55
7530	27345
6210	11291
19877	19710
8960	22484
4790	1668
2373	14200
19569	6516
22722	8694
14507	27477
10161	15912
19338	17676
24876	4222
27232	2046
27531	9969
12141	22526
644	21557
18082	23090
25579	20334
25482	5202
23119	3392
3184	26316
27745	23854
27003	5580
2341	6138
26162	1942
22568	10452
12320	12662
4546	15837
25579	1482
11886	22853
28009	5714
5774	28391
16068	13273
4777	28890
17961	5516
22434	2094
16217	24285
23228	25011
24788	21135
1288	23971
4242	22950
1741	7662
13117	25178
12032	17968
17657	1544
5957	2032
5673	25972
24649	23376
6210	2654
24843	8966
23130	18816
10758	2891
14838	6694
12411	19799
8378	24554
15555	24761
21284	28661
22583	4529
19191	15968
4035	1372
6970	1057
24199	14438
10399	10673
4585	6373
17561	20393
19483	136
3951	7527
15941	8299
3392	27607
7373	2756
13335	4587
24277	16684
8505	10662
2048	6247
23090	13778
28060	4779
13154	10074
25802	16534
561	21624
12036	28145
16645	11090
495	2619
7001	13862
6540	14780
13592	23231
21775	96
20834	4779
27755	4228
7375	16779
1233	20157
15053	4204
14405	19410
13025	10007
6210	4604
1789	17907
20485	18203
7367	1039
4383	6970
81	23090
2750	23146
20290	14081
2932	20167
28523	27635
3397	26344
25078	8011
21270	1653
24719	12578
19587	23090
2082	11317
18327	5361
13004	2341
6210	28296
6210	13203
7685	26201
21563	20396
7374	20005
16356	8795
26156	25024
11403	24521
25538	8597
12021	23684
26106	19398
27582	14175
843	28550
23847	24738
23468	3894
10359	4779
25369	14509
6210	12398
1853	6367
9376	9256
1792	3894
23501	26996
4788	28112
13093	22877
4041	25579
5770	20276
5058	3388
10325	18319
22917	15646
2882	12098
28370	27654
12079	8459
15471	1853
27121	21226
27645	27207
13430	14140
22953	27473
7972	8383
21474	12750
2396	2341
13120	1263
12010	8012
9973	6140
25745	594
27036	7883
1173	1969
25579	164
2174	22617
7229	1843
22351	19378
19148	21815
18521	9190
4448	3235
21344	9117
16262	10074
22806	26723
25821	20913
13674	18585
1233	1556
9050	23944
2642	18942
3100	24913
383	15154
11958	26843
24044	12082
17819	6692
28749	15313
4798	839
7734	22390
18494	13298
4623	6323
21568	6541
21968	2685
22159	5580
5498	20473
16760	9373
6242	17699
6210	6227
12370	1474
25579	20624
7174	27458
11581	9856
4720	9568
17543	16885
25652	24485
5775	12835
19649	3574
8990	1002
10597	5297
21129	6371
28632	27102
17845	4879
15867	1
2070	1903
9010	23747
17992	3831
1362	11881
2202	5921
505	19428
11317	8847
8150	462
8325	20035
12382	24807
10400	28947
20805	21205
21586	7002
25972	26773
5478	17434
2174	14302
9256	3021
23783	3082
4554	10833
5770	26545
26389	16865
10809	8150
17992	9479
14315	8791
4754	21566
17228	255
27607	22196
15104	1126
9180	28361
16305	3400
27643	14677
14901	17063
14385	22273
2063	28608
21946	6210
686	24697
21124	13041
6210	8447
6320	23022
11303	11597
4768	22393
13503	7084
28378	2478
16041	27805
23546	11780
15013	6084
23487	13536
4808	19107
28521	1198
6210	19978
24028	4349
11270	2257
9392	9640
15866	20299
12499	5559
4215	24622
1468	524
14438	12513
14370	16550
28453	1199
23090	24506
3560	8478
21630	14404
7768	11796
27333	18734
10191	10187
13370	23627
14390	838
7021	41
14322	11238
10673	11547
2350	15579
928	25579
24011	9809
2366	7379
26111	27240
10472	20232
28315	11710
14526	13522
27716	5759
2341	6888
18020	10587
9474	25821
16938	682
27199	27615
17619	4777
28777	20757
7545	11788
17049	14791
4919	15928
22600	22907
24374	28033
21397	25412
22764	9439
24452	16619
1957	11689
1539	20936
28445	12248
16125	20749
17635	1284
21986	23660
26390	19583
9038	9671
28117	8539
20129	25579
28643	20565
9268	21451
12354	23090
27935	5498
3007	17982
27922	11261
25608	19342
17116	14030
16132	25579
8446	9056
4621	6970
3396	3472
6062	13817
1239	17267
17031	14507
7947	16563
1161	6857
10058	10955
3403	12324
8100	1231
25109	9054
2384	16038
25821	23512
25375	14245
8001	21443
22214	3367
26632	10730
10002	24277
16885	9660
25569	25472
17991	6894
16831	13735
13937	22515
27266	1061
15596	17361
13972	2683
22481	8987
21569	21623
25008	21438
8333	23973
20949	27229
25352	12043
1619	19416
7354	13744
9689	23799
8157	17785
4958	8821
17248	25878
9574	9796
26795	21910
14872	11950
15820	13312
10081	13738
8213	26734
28637	5239
578	6474
13698	1709
6210	10453
24759	4837
18816	16390
12975	17960
26129	20406
20149	3701
4520	19569
17971	4675
5580	20993
16940	2348
5287	25579
27830	9256
21654	11280
11796	25302
13799	10598
26515	2874
14791	2609
21888	11727
24915	16690
6210	25474
28439	17220
22611	1146
5169	25512
5362	20559
6496	28408
104	22555
13797	14507
16567	5022
9759	11438
13709	5766
22226	271
24720	1471
21419	133
6700	1675
27721	24766
12539	14510
24422	22758
17456	28902
10433	13356
24288	6706
6341	2008
2589	24351
23650	14438
3955	1707
18980	6210
20214	8213
27240	18034
20185	150
7080	6974
18979	21561
26699	7544
25189	24442
11708	18309
27933	19843
14445	11626
8074	7679
5612	10681
21391	21516
8815	22209
8232	16154
8352	6970
17685	27619
18304	6511
17564	12335
23300	26797
11275	15187
1953	25354
17307	11144
6210	6016
11865	19703
9628	24848
27227	9312
1231	25349
19245	5751
9381	13186
18191	7884
11987	22514
25579	3373
24140	8571
25296	23610
6295	12575
7775	1766
10673	16983
8232	10422
8399	27487
6210	18430
27810	27149
15528	7045
17548	9391
14791	13064
3574	20327
16953	11691
14694	13737
25952	8122
8708	4799
23257	18460
6210	526
24768	5498
4999	18415
22351	220
15869	7333
6127	323
9809	18465
7509	25991
26187	7367
16859	23090
27055	14438
22472	14055
18522	15441
27841	3685
12919	26672
17070	13706
6769	9664
17958	18513
23326	21684
2985	12259
16315	23090
17547	15236
14283	4555
22393	11273
27835	14600
20310	843
23952	18812
12394	14438
26303	26461
25579	11712
22645	4895
5122	11857
1554	22469
21775	4644
24705	12422
4602	19372
6210	23855
18964	21852
596	27232
215	5304
6307	17163
28353	25500
21011	3394
21395	11902
838	2892
21676	26071
11679	12856
1198	24609
23976	19985
25123	4668
1242	16289
1853	8265
17582	23686
18384	20988
3542	9969
6065	25905
1013	4279
22552	11683
19918	20619
24453	3291
18066	10867
13222	4068
6722	5683
10966	18929
19670	4290
16097	8144
10181	14559
26887	22963
9217	24188
21350	12133
16490	15896
634	6923
1233	184
1806	13470
919	9085
21325	16012
23784	28136
10116	19527
20402	4658
8175	2290
9438	10536
26513	15182
5276	1853
1853	292
5361	20346
26518	19515
15648	6447
6210	12106
20890	10771
6089	24559
3422	28742
9153	8223
1150	16947
5048	15123
16356	8003
16398	8805
8597	17447
7800	15790
27476	3599
26488	18109
27024	22426
12082	8844
10705	9717
19417	10912
20487	14704
7129	23494
27232	3644
8651	27824
23090	9310
11072	25821
22134	24540
28889	8118
16154	6210
14226	19531
5181	14380
6210	18579
19127	10439
2789	9425
15637	17113
11759	18372
3149	19550
18755	15956
28576	18250
19342	23463
27656	1231
14222	6210
1636	13914
9034	6371
28684	7960
4954	21417
25233	2637
24089	5451
11286	15013
2518	24499
10936	9314
7929	5087
3999	7333
8880	12475
8082	20296
19925	7367
3675	25541
21401	6210
17094	5309
11759	4826
20155	13599
15810	10819
16533	1756
9477	16328
25579	15560
6713	21816
23971	17070
23672	13885
24487	15824
15833	23090
12144	25122
232	23290
6281	3271
28945	11597
21825	6210
26437	6782
1085	14544
17897	20191
1198	24167
12919	27811
20633	26996
19335	23647
19410	26830
21733	15913
384	16404
23469	11717
6970	17244
25558	2845
7055	7200
6210	2985
19806	5857
19369	8110
5210	9611
14915	10963
18104	20761
2522	27564
10379	1853
27798	27963
27873	21531
26750	28646
11452	19918
11638	25905
27898	843
214	18899
12541	5946
4309	16226
5803	1429
10129	8264
5050	22764
23090	16988
10100	13848
13114	2158
9077	5196
15991	26903
13130	14588
11398	23904
9085	10291
16200	22281
4133	25865
4242	18856
12291	27123
19569	15182
16158	26475
25579	13743
13886	24005
10957	11329
15647	2341
17387	4229
8425	819
9334	18577
18332	26073
19588	9085
17761	1554
1657	8206
23493	5434
5903	16798
14317	15308
8098	6940
6042	19666
13063	27433
2761	5101
22317	20173
28637	6506
25579	12960
23443	13375
18142	25265
20468	7237
13508	7424
8100	12842
27870	11094
1757	27794
24716	19899
4495	5970
1152	3391
26672	8542
7316	16079
21630	14885
18067	4205
8127	22218
9921	1450
3452	25686
8112	26026
7598	4972
3586	10375
14832	13271
10232	24005
4024	13591
12613	2502
10441	24602
9746	17594
3574	6274
19910	6849
6785	9108
4234	28115
12120	19701
24102	25579
11347	8918
6544	22501
20830	24277
14506	6313
17819	25991
19569	20094
25889	27537
574	19904
20005	799
28786	28136
21608	7784
28252	1788
2162	8288
25699	25579
16408	23090
5498	314
26680	26996
19135	5023
6944	28206
18842	2672
6210	7090
23389	5770
10442	20048
